"","Hit Time","HitTimestamp","FrameboardID","RoomID","RoomSection","NodeName","ga:eventValue.x","name","UserID","ga:eventAction","ga:eventLabel","ga:eventValue.y"
"266","1450117495181","2015-12-14 12:24:55.181","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","EmailTexts-MissedDeadlineEmails","-","1","TLDBRevisionText","5592e34ce4b0e90ca4787b54","mouseenter","Room 2 missed deadline email no revisions submitted","1"
"267","1450117495269","2015-12-14 12:24:55.269","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","EmailTexts-MissedDeadlineEmails","-","1","TLDBOpenText","5592e34ce4b0e90ca4787b54","mouseenter","Room 2 missed deadline emails no first submission","1"
"268","1450117499901","2015-12-14 12:24:59.901","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","EmailTexts-MissedDeadlineEmails","-","1","div.egr-editable-interface-body","5592e34ce4b0e90ca4787b54","mouseenter","Room : 2","1"
"269","1450117499949","2015-12-14 12:24:59.949","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","EmailTexts-MissedDeadlineEmails","-","1","div.sidebarLink.sidebarIcon","5592e34ce4b0e90ca4787b54","mouseenter","Feedback","1"
"270","1450117500004","2015-12-14 12:25:00.4","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","EmailTexts-MissedDeadlineEmails","-","1","div.sidebarLink.sidebarIcon","5592e34ce4b0e90ca4787b54","mouseenter","Resources","1"
"271","1450117501541","2015-12-14 12:25:01.541","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","EmailTexts-MissedDeadlineEmails","-","1","div.sidebarLink.sidebarIcon","5592e34ce4b0e90ca4787b54","click","Resources","1"
"272","1450117509004","2015-12-14 12:25:09.4","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","EmailTexts-MissedDeadlineEmails","-","1","a.egr-anchor","5592e34ce4b0e90ca4787b54","mouseenter","+ Upload Document","1"
"273","1450117509758","2015-12-14 12:25:09.758","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","EmailTexts-MissedDeadlineEmails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Deliverable 1: Room 2 Task 1 Deliverable Name","1"
"274","1450117509828","2015-12-14 12:25:09.828","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","EmailTexts-MissedDeadlineEmails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Deliverables","1"
"275","1450117510069","2015-12-14 12:25:10.69","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","EmailTexts-MissedDeadlineEmails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Deliverables","1"
"276","1450117514277","2015-12-14 12:25:14.277","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","EmailTexts-MissedDeadlineEmails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","click","Deliverables","1"
"277","1450117517132","2015-12-14 12:25:17.132","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","DeliverableDetails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Deliverables","1"
"278","1450117521229","2015-12-14 12:25:21.229","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","DeliverableDetails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Deliverables","1"
"279","1450117521349","2015-12-14 12:25:21.349","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","DeliverableDetails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Deliverable 1: Room 2 Task 1 Deliverable Name","1"
"280","1450117521444","2015-12-14 12:25:21.444","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","DeliverableDetails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Deliverable Details","1"
"281","1450117521596","2015-12-14 12:25:21.596","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","DeliverableDetails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Notebook Sections","1"
"282","1450117521837","2015-12-14 12:25:21.837","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","DeliverableDetails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Assessment","1"
"283","1450117522108","2015-12-14 12:25:22.108","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","DeliverableDetails","-","1","span.nodeTreeAdd.ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","+ Add Resources","1"
"284","1450117522892","2015-12-14 12:25:22.892","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","DeliverableDetails","-","1","span.nodeTreeAdd.ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","+ Add Resources","1"
"285","1450117522948","2015-12-14 12:25:22.948","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","DeliverableDetails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Assessment","1"
"286","1450117522964","2015-12-14 12:25:22.964","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","DeliverableDetails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Notebook Sections","1"
"287","1450117522990","2015-12-14 12:25:22.990","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","DeliverableDetails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Deliverable Details","1"
"288","1450117523012","2015-12-14 12:25:23.12","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","DeliverableDetails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Deliverable 1: Room 2 Task 1 Deliverable Name","1"
"289","1450117523158","2015-12-14 12:25:23.158","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","DeliverableDetails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Deliverables","1"
"290","1450117526662","2015-12-14 12:25:26.662","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","DeliverableDetails","-","1","a.egr-anchor","5592e34ce4b0e90ca4787b54","mouseenter","+ Upload Document","1"
"291","1450117527284","2015-12-14 12:25:27.284","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","DeliverableDetails","-","1","a.egr-anchor","5592e34ce4b0e90ca4787b54","mouseenter","+ Create Html Document","1"
"292","1450117529276","2015-12-14 12:25:29.276","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","EmailTexts-MissedDeadlineEmails","-","1","div.sidebarLink.sidebarIcon","5592e34ce4b0e90ca4787b54","mouseenter","Comments","1"
"293","1450117529716","2015-12-14 12:25:29.716","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","EmailTexts-MissedDeadlineEmails","-","1","div.sidebarLink.sidebarIcon","5592e34ce4b0e90ca4787b54","mouseenter","Search","1"
"294","1450117530196","2015-12-14 12:25:30.196","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","EmailTexts-MissedDeadlineEmails","-","1","div.sidebarLink.sidebarIcon","5592e34ce4b0e90ca4787b54","click","Search","1"
"295","1450117531100","2015-12-14 12:25:31.100","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","EmailTexts-MissedDeadlineEmails","-","1","div.sidebarLink.sidebarIcon","5592e34ce4b0e90ca4787b54","mouseenter","Comments","1"
"296","1450117553495","2015-12-14 12:25:53.495","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","EmailTexts-MissedDeadlineEmails","-","1","button.btn.btn-primary","5592e34ce4b0e90ca4787b54","mouseenter","View","1"
"297","1450117553863","2015-12-14 12:25:53.863","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","EmailTexts-MissedDeadlineEmails","-","1","button.btn.btn-primary","5592e34ce4b0e90ca4787b54","mouseenter","View","1"
"298","1450117562188","2015-12-14 12:26:02.188","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","EmailTexts-MissedDeadlineEmails","-","1","button.btn.btn-primary","5592e34ce4b0e90ca4787b54","mouseenter","View","1"
"299","1450117562495","2015-12-14 12:26:02.495","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","EmailTexts-MissedDeadlineEmails","-","1","button.btn.btn-primary","5592e34ce4b0e90ca4787b54","click","View","1"
"300","1450117566564","2015-12-14 12:26:06.564","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","null-MissedDeadlineEmails","Activities-3-Resources-NonEmailResources-0-ResourceChats-0-Text-object","1","button.btn.btn-primary","5592e34ce4b0e90ca4787b54","mouseenter","View","1"
"301","1450117567485","2015-12-14 12:26:07.485","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","null-MissedDeadlineEmails","Activities-3-Resources-NonEmailResources-0-ResourceChats-0-Text-object","1","button.btn.btn-primary","5592e34ce4b0e90ca4787b54","click","View","1"
"302","1450117575399","2015-12-14 12:26:15.399","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","null-MissedDeadlineEmails","Activities-3-Resources-NonEmailResources-0-ResourceChats-0-Sender-object","1","button.btn.btn-primary","5592e34ce4b0e90ca4787b54","mouseenter","View","1"
"303","1450117576172","2015-12-14 12:26:16.172","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","null-MissedDeadlineEmails","Activities-3-Resources-NonEmailResources-0-ResourceChats-0-Sender-object","1","button.btn.btn-primary","5592e34ce4b0e90ca4787b54","mouseenter","View","1"
"304","1450117576973","2015-12-14 12:26:16.973","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","null-MissedDeadlineEmails","Activities-3-Resources-NonEmailResources-0-ResourceChats-0-Sender-object","1","button.btn.btn-primary","5592e34ce4b0e90ca4787b54","click","View","1"
"305","1450117577932","2015-12-14 12:26:17.932","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","null-MissedDeadlineEmails","Activities-3-Resources-NonEmailResources-0-ResourceChats-0-Title-object","1","button.btn.btn-primary","5592e34ce4b0e90ca4787b54","mouseenter","View","1"
"306","1450117579956","2015-12-14 12:26:19.956","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","null-MissedDeadlineEmails","Activities-3-Resources-NonEmailResources-0-ResourceChats-0-Title-object","1","button.btn.btn-primary","5592e34ce4b0e90ca4787b54","mouseenter","View","1"
"307","1450117580004","2015-12-14 12:26:20.4","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","null-MissedDeadlineEmails","Activities-3-Resources-NonEmailResources-0-ResourceChats-0-Title-object","1","button.btn.btn-primary","5592e34ce4b0e90ca4787b54","mouseenter","View","1"
"308","1450117580066","2015-12-14 12:26:20.66","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","null-MissedDeadlineEmails","Activities-3-Resources-NonEmailResources-0-ResourceChats-0-Title-object","1","button.btn.btn-primary","5592e34ce4b0e90ca4787b54","mouseenter","View","1"
"309","1450117580132","2015-12-14 12:26:20.132","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","null-MissedDeadlineEmails","Activities-3-Resources-NonEmailResources-0-ResourceChats-0-Title-object","1","button.btn.btn-primary","5592e34ce4b0e90ca4787b54","mouseenter","View","1"
"310","1450117580265","2015-12-14 12:26:20.265","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","null-MissedDeadlineEmails","Activities-3-Resources-NonEmailResources-0-ResourceChats-0-Title-object","1","button.btn.btn-primary","5592e34ce4b0e90ca4787b54","mouseenter","View","1"
"311","1450117580532","2015-12-14 12:26:20.532","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","null-MissedDeadlineEmails","Activities-3-Resources-NonEmailResources-0-ResourceChats-0-Title-object","1","button.btn.btn-primary","5592e34ce4b0e90ca4787b54","mouseenter","View","1"
"312","1450117580910","2015-12-14 12:26:20.910","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","null-MissedDeadlineEmails","Activities-3-Resources-NonEmailResources-0-ResourceChats-0-Title-object","1","button.btn.btn-primary","5592e34ce4b0e90ca4787b54","click","View","1"
"313","1450117582595","2015-12-14 12:26:22.595","559c456fe4b01a244631e829","5641106de4b0f9745f53ccf3","DeliverableDetails","Activities-3-Resources-NonEmailResources-0-ResourceChats-0-Title-object","1","button.btn.btn-primary","5592e34ce4b0e90ca4787b54","mouseenter","View","1"
"314","1450117599916","2015-12-14 12:26:39.916","559c456fe4b01a244631e829","5641106de4b0f9745f53ccf3","DeliverableDetails","Activities-3-Resources-NonEmailResources-0-ResourceChats-0-Title-object","1","button.btn.btn-primary","5592e34ce4b0e90ca4787b54","mouseenter","View","1"
"315","1450117644949","2015-12-14 12:27:24.949","565cb633e4b0fb3e7e520ec7","-","DeliverableDetails","-","1","a.","5592e34ce4b0e90ca4787b54","mouseenter","rooms panel","1"
"316","1450117664812","2015-12-14 12:27:44.812","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","DeliverableDetails","-","1","DeliverableDetails-NotebookInstructions","5592e34ce4b0e90ca4787b54","mouseenter","Room 2 Task 1 notebook instructions","1"
"317","1450117665075","2015-12-14 12:27:45.75","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","DeliverableDetails","-","1","DeliverableDetails-AbsentInstructions","5592e34ce4b0e90ca4787b54","mouseenter","Room 2 Task 1 information for absent students","1"
"318","1450117665155","2015-12-14 12:27:45.155","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","DeliverableDetails","-","1","DeliverableDetails-TaskInstructions","5592e34ce4b0e90ca4787b54","mouseenter","Room 2 Task 1 instructions","1"
"319","1450117665355","2015-12-14 12:27:45.355","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","DeliverableDetails","-","1","DeliverableDetails-TaskBackground","5592e34ce4b0e90ca4787b54","mouseenter","Room 2 Task 1 background information.","1"
"320","1450117665452","2015-12-14 12:27:45.452","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","DeliverableDetails","-","1","DeliverableDetails-DeliverableName","5592e34ce4b0e90ca4787b54","mouseenter","Room 2 Task 1 Deliverable Name","1"
"321","1450117665757","2015-12-14 12:27:45.757","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","DeliverableDetails","-","1","room dropdown","5592e34ce4b0e90ca4787b54","mouseenter","Room : 1Room : 2Room : 3Room : 4","1"
"322","1450117666534","2015-12-14 12:27:46.534","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","DeliverableDetails","-","1","room dropdown","5592e34ce4b0e90ca4787b54","click","Room : 1Room : 2Room : 3Room : 4","1"
"323","1450117666763","2015-12-14 12:27:46.763","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","DeliverableDetails","-","1","room dropdown","5592e34ce4b0e90ca4787b54","mouseenter","Room : 1Room : 2Room : 3Room : 4","1"
"324","1450117668971","2015-12-14 12:27:48.971","559c456fe4b01a244631e829","559c4575e4b01a244631e82a","DeliverableDetails","-","1","room dropdown","5592e34ce4b0e90ca4787b54","click","Room : 1Room : 2Room : 3Room : 4","1"
"325","1450117669749","2015-12-14 12:27:49.749","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","a.egr-anchor.icon-panel-comments","5592e34ce4b0e90ca4787b54","mouseenter","showComments","1"
"326","1450117671915","2015-12-14 12:27:51.915","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","a.egr-anchor.icon-panel-comments","5592e34ce4b0e90ca4787b54","mouseenter","showComments","1"
"327","1450117673651","2015-12-14 12:27:53.651","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","Activities-0-NotebookSections-0-Title","5592e34ce4b0e90ca4787b54","mouseenter","Room 3 Task 1 Notebook Section Title [Standard]","1"
"328","1450117674723","2015-12-14 12:27:54.723","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","DeliverableDetails-DeliverableName","5592e34ce4b0e90ca4787b54","mouseenter","Room 3 Task 1","1"
"329","1450117674842","2015-12-14 12:27:54.842","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","DeliverableDetails-TaskBackground","5592e34ce4b0e90ca4787b54","mouseenter","Room 3 Task 1 Task Background Information","1"
"330","1450117676256","2015-12-14 12:27:56.256","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Deliverable 2: Room 3 Task 2","1"
"331","1450117684884","2015-12-14 12:28:04.884","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","click","Deliverable 2: Room 3 Task 2","1"
"332","1450117686466","2015-12-14 12:28:06.466","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Notebook Sections","1"
"333","1450117686538","2015-12-14 12:28:06.538","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Deliverable Details","1"
"334","1450117686642","2015-12-14 12:28:06.642","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Deliverable 2: Room 3 Task 2","1"
"335","1450117692325","2015-12-14 12:28:12.325","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Deliverable Details","1"
"336","1450117692926","2015-12-14 12:28:12.926","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","click","Deliverable Details","1"
"337","1450117693418","2015-12-14 12:28:13.418","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","DeliverableDetails-DeliverableName","5592e34ce4b0e90ca4787b54","mouseenter","Room 3 Task 2","1"
"338","1450117696237","2015-12-14 12:28:16.237","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Deliverable 1: Room 3 Task 1","1"
"339","1450117696379","2015-12-14 12:28:16.379","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Deliverable 2: Room 3 Task 2","1"
"340","1450117696418","2015-12-14 12:28:16.418","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Notebook Sections","1"
"341","1450117696555","2015-12-14 12:28:16.555","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Meeting Topics","1"
"342","1450117696682","2015-12-14 12:28:16.682","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Deliverable 3: Room 3 Task 3","1"
"343","1450117696800","2015-12-14 12:28:16.800","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","a.","5592e34ce4b0e90ca4787b54","mouseenter","+ Create New Deliverable","1"
"344","1450117696955","2015-12-14 12:28:16.955","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Email Texts","1"
"345","1450117697666","2015-12-14 12:28:17.666","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","div.sidebarLink.sidebarIcon","5592e34ce4b0e90ca4787b54","mouseenter","Comments","1"
"346","1450117697698","2015-12-14 12:28:17.698","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","div.sidebarLink.sidebarIcon","5592e34ce4b0e90ca4787b54","mouseenter","Misc","1"
"347","1450117697921","2015-12-14 12:28:17.921","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","div.sidebarLink.sidebarIcon","5592e34ce4b0e90ca4787b54","mouseenter","Standards","1"
"348","1450117698131","2015-12-14 12:28:18.131","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","div.sidebarLink.sidebarIcon","5592e34ce4b0e90ca4787b54","mouseenter","Chats","1"
"349","1450117698330","2015-12-14 12:28:18.330","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","div.sidebarLink.sidebarIcon","5592e34ce4b0e90ca4787b54","mouseenter","Resources","1"
"350","1450117698506","2015-12-14 12:28:18.506","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","div.egr-editable-interface-body","5592e34ce4b0e90ca4787b54","mouseenter","Room : 3","1"
"351","1450117703026","2015-12-14 12:28:23.26","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","DeliverableDetails-DeliverableName","5592e34ce4b0e90ca4787b54","mouseenter","Room 3 Task 2","1"
"352","1450117705339","2015-12-14 12:28:25.339","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Deliverable 2: Room 3 Task 2","1"
"353","1450117705894","2015-12-14 12:28:25.894","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Deliverable Details","1"
"354","1450117708331","2015-12-14 12:28:28.331","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","click","Deliverable Details","1"
"355","1450117710228","2015-12-14 12:28:30.228","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","DeliverableDetails-TaskInstructions","5592e34ce4b0e90ca4787b54","mouseenter","Room 3 Task 2 Instructions","1"
"356","1450117710298","2015-12-14 12:28:30.298","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","DeliverableDetails-AbsentInstructions","5592e34ce4b0e90ca4787b54","mouseenter","Room 3 Task 2 Information for Absent Students","1"
"357","1450117710386","2015-12-14 12:28:30.386","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","DeliverableDetails-NotebookInstructions","5592e34ce4b0e90ca4787b54","mouseenter","Room 3 Task 2 Notebook Instructions","1"
"358","1450117710850","2015-12-14 12:28:30.850","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","button.btn.pull-right egr-button ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","+ Create Room Guide","1"
"359","1450117711346","2015-12-14 12:28:31.346","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","a.icon-actions-delete.egr-anchor","5592e34ce4b0e90ca4787b54","mouseenter","deleteRoomChildElement(strand, a, c.props.attributes.name)","1"
"360","1450117711969","2015-12-14 12:28:31.969","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","a.icon-actions-delete.egr-anchor","5592e34ce4b0e90ca4787b54","mouseenter","deleteRoomChildElement(strand, a, c.props.attributes.name)","1"
"361","1450117713660","2015-12-14 12:28:33.660","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","DeliverableDetails-NotebookInstructions","5592e34ce4b0e90ca4787b54","mouseenter","Room 3 Task 1 Notebook Instructions","1"
"362","1450117713908","2015-12-14 12:28:33.908","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","DeliverableDetails-AbsentInstructions","5592e34ce4b0e90ca4787b54","mouseenter","Room 3 Task 1 Information for Absent Students","1"
"363","1450117714970","2015-12-14 12:28:34.970","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Deliverable 2: Room 3 Task 2","1"
"364","1450117715282","2015-12-14 12:28:35.282","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","click","Deliverable 2: Room 3 Task 2","1"
"365","1450117716027","2015-12-14 12:28:36.27","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","DeliverableDetails-TaskInstructions","5592e34ce4b0e90ca4787b54","mouseenter","Room 3 Task 2 Instructions","1"
"366","1450117716202","2015-12-14 12:28:36.202","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","DeliverableDetails-AbsentInstructions","5592e34ce4b0e90ca4787b54","mouseenter","Room 3 Task 2 Information for Absent Students","1"
"367","1450117716362","2015-12-14 12:28:36.362","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","DeliverableDetails-NotebookInstructions","5592e34ce4b0e90ca4787b54","mouseenter","Room 3 Task 2 Notebook Instructions","1"
"368","1450117717954","2015-12-14 12:28:37.954","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","a.icon-actions-delete.egr-anchor","5592e34ce4b0e90ca4787b54","mouseenter","deleteRoomChildElement(strand, a, c.props.attributes.name)","1"
"369","1450117720803","2015-12-14 12:28:40.803","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","a.icon-actions-delete.egr-anchor","5592e34ce4b0e90ca4787b54","mouseenter","deleteRoomChildElement(strand, a, c.props.attributes.name)","1"
"370","1450117730682","2015-12-14 12:28:50.682","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","DeliverableDetails-NotebookInstructions","5592e34ce4b0e90ca4787b54","mouseenter","Room 3 Task 2 Notebook Instructions","1"
"371","1450117730717","2015-12-14 12:28:50.717","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","DeliverableDetails-AbsentInstructions","5592e34ce4b0e90ca4787b54","mouseenter","Room 3 Task 2 Information for Absent Students","1"
"372","1450117730857","2015-12-14 12:28:50.857","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Assessment","1"
"373","1450117730997","2015-12-14 12:28:50.997","559c456fe4b01a244631e829","56412f81e4b0f9745f53ccf6","DeliverableDetails","-","1","a.egr-anchor.egr-anchor-sans ng-binding","5592e34ce4b0e90ca4787b54","mouseenter","Notebook Sections","1"
